created_at,tweet_txt,sentiment_analysis 
2019-04-19 04:20:02,"b'RT @FactCheckIndia: Muslims account for 19% of population &amp; are victims in 66% of hate crimes motivated by religious bias in UP, state that\xe2\x80\xa6'",Negative
2019-04-19 04:16:32,b'RT @abpnewstv: \xe2\x80\x98Missed opportunity to restore #ElectionCommission\xe2\x80\x99s image\xe2\x80\x99: Former CEC SY Quraishi on suspension of IAS officer for PM #Nar\xe2\x80\xa6',Nuetral
2019-04-19 04:15:46,b'#ElectionCommission #narendramodi  I request election commission of India to please LINK voter ID card to aadhar ca\xe2\x80\xa6 https://t.co/3LR7kI3D0G',Nuetral
2019-04-19 04:14:47,b'Who Is The No.1 Facist In India ? \n\n#EveryVoteForModi #CongressManifesto #Congress #LokSabha #BengalPollViolence\xe2\x80\xa6 https://t.co/b1vpJqGyhO',Nuetral
2019-04-19 04:12:38,"b'In simple words ""incomplete"" means that @SanjayAzadSln has sold this seat to other party. Now @ArvindKejriwal will\xe2\x80\xa6 https://t.co/RSjKGLwmmm'",Negative
2019-04-19 04:12:26,b'RT @iamahindustanii: @firstpost @ShatruganSinha @samajwadiparty ANOTHER BIG REASON WHY EVERY TRUE HINDUSTANI SHOULD VOTE ONLY FOR #Narendra\xe2\x80\xa6',Positive
2019-04-19 04:11:04,b'RT @abpnewstv: \xe2\x80\x98Missed opportunity to restore #ElectionCommission\xe2\x80\x99s image\xe2\x80\x99: Former CEC SY Quraishi on suspension of IAS officer for PM #Nar\xe2\x80\xa6',Nuetral
2019-04-19 04:09:14,b'Voters in Mathura may go with Hema Malini for sake of Modi\n#Mathura #UttarPradesh #HemaMalini #NarendraModi #BJP\xe2\x80\xa6 https://t.co/ScsyXG7Dce',Nuetral
2019-04-19 04:08:25,b'RT @abpnewstv: \xe2\x80\x98Missed opportunity to restore #ElectionCommission\xe2\x80\x99s image\xe2\x80\x99: Former CEC SY Quraishi on suspension of IAS officer for PM #Nar\xe2\x80\xa6',Nuetral
2019-04-19 04:07:44,b'RT @abpnewstv: \xe2\x80\x98Missed opportunity to restore #ElectionCommission\xe2\x80\x99s image\xe2\x80\x99: Former CEC SY Quraishi on suspension of IAS officer for PM #Nar\xe2\x80\xa6',Nuetral
2019-04-19 04:06:20,b'#NarendraModi JI  #SushmaSwaraj #Smritiirani #NirmalaSitharaman plz give justice for victim Madhu plz it consider a\xe2\x80\xa6 https://t.co/2Q65l6ywhb',Negative
2019-04-19 04:06:01,b'RT @abpnewstv: \xe2\x80\x98Missed opportunity to restore #ElectionCommission\xe2\x80\x99s image\xe2\x80\x99: Former CEC SY Quraishi on suspension of IAS officer for PM #Nar\xe2\x80\xa6',Nuetral
2019-04-19 04:05:19,b'RT @airnewsalerts: Prime Minister #NarendraModi remembers the sacrifices of #JesusChrist on the occasion of #GoodFriday .\n\nhttps://t.co/l9O\xe2\x80\xa6',Nuetral
2019-04-19 04:04:54,b'Cong questions EC for suspending poll officer for checking PM\xe2\x80\x99s chopper\n#Congress #questions #EC #suspending\xe2\x80\xa6 https://t.co/ogEocjsKfz',Nuetral
2019-04-19 04:04:53,b'RT @abpnewstv: \xe2\x80\x98Missed opportunity to restore #ElectionCommission\xe2\x80\x99s image\xe2\x80\x99: Former CEC SY Quraishi on suspension of IAS officer for PM #Nar\xe2\x80\xa6',Nuetral
2019-04-19 04:02:16,b'RT @abpnewstv: \xe2\x80\x98Missed opportunity to restore #ElectionCommission\xe2\x80\x99s image\xe2\x80\x99: Former CEC SY Quraishi on suspension of IAS officer for PM #Nar\xe2\x80\xa6',Nuetral
2019-04-19 04:02:12,b'Will not let NaMo become PM again: Owaisi\n#AsaduddinOwaisi #AIMIM #NarendraModi #BJP #NDAgovernment\xe2\x80\xa6 https://t.co/mqAbsp1Whs',Nuetral
2019-04-19 04:01:49,b'Election outcome will change the Indian Politics: Kumaraswamy\n#Election #outcome #Indian #Politics #Karnataka\xe2\x80\xa6 https://t.co/ESWbDSajD6',Nuetral
2019-04-19 04:00:58,b'Congress\xe2\x80\x99s \xe2\x80\x9cChowkidar Chor Hai\xe2\x80\x9d Ad banned In Madhya Pradesh by EC\n#Congress #ChowkidarChorHai #Madhyapradesh\xe2\x80\xa6 https://t.co/O8Eh13hBFV',Nuetral
2019-04-19 04:00:43,"b'RT @aiharla: #NaMo or #RaGa ? As #India votes, #Chandigarh-based #startup BePolitical lets you wear your #Politics  - with merchandise from\xe2\x80\xa6'",Nuetral
2019-04-19 03:59:58,b'RT @apnnewsindia: Prime Minister #NarendraModi remembers the sacrifices of #JesusChrist on the occasion of #GoodFriday . https://t.co/gc0Ov\xe2\x80\xa6',Nuetral
2019-04-19 03:58:59,b'RT @abpnewstv: \xe2\x80\x98Missed opportunity to restore #ElectionCommission\xe2\x80\x99s image\xe2\x80\x99: Former CEC SY Quraishi on suspension of IAS officer for PM #Nar\xe2\x80\xa6',Nuetral
2019-04-19 03:58:16,"b'RT @FactCheckIndia: Muslims account for 19% of population &amp; are victims in 66% of hate crimes motivated by religious bias in UP, state that\xe2\x80\xa6'",Negative
2019-04-19 03:57:59,b'RT @GuchaitSaurabh: Nothing can be more brutal than this. \nVery upset to hear that no media covered this up. Yeah might be busy licking the\xe2\x80\xa6',Negative
2019-04-19 03:57:56,b'Will Mulayam attend alliance rally with Mayawati in Mainpuri? \n#alliance #rally #Mayawati  #Mainpuri #UttarPradesh\xe2\x80\xa6 https://t.co/CjGlIiPjCw',Nuetral
2019-04-19 03:57:42,"b""RT @ianjoosharma: Incredible Crowds \xf0\x9f\x92\x9e at PM #NarendraModi Ji's rallies at Goa today.\n#PhirEkBaarModiSarkar \n#AbkiBaar400Paar \n#VoteKar \n#Vo\xe2\x80\xa6""",Positive
2019-04-19 03:57:15,"b'RT @FactCheckIndia: Muslims account for 19% of population &amp; are victims in 66% of hate crimes motivated by religious bias in UP, state that\xe2\x80\xa6'",Negative
2019-04-19 03:54:43,b'RT @abpnewstv: \xe2\x80\x98Missed opportunity to restore #ElectionCommission\xe2\x80\x99s image\xe2\x80\x99: Former CEC SY Quraishi on suspension of IAS officer for PM #Nar\xe2\x80\xa6',Nuetral
2019-04-19 03:54:38,b'RT @maheshkamath37: This was the message from our Chowkidar @narendramodi ji to the people who were sitting on trees to watch their favorit\xe2\x80\xa6',Nuetral
2019-04-19 03:54:01,b'#FirstTimeVoters must vote for #bjp as per #NarendraModi\nWhy- you must choose same party which is responsible for t\xe2\x80\xa6 https://t.co/gjhCmkEigm',Positive
2019-04-19 03:53:07,b'RT @GuchaitSaurabh: Nothing can be more brutal than this. \nVery upset to hear that no media covered this up. Yeah might be busy licking the\xe2\x80\xa6',Negative
2019-04-19 03:52:47,b'Thus Spake...\n#ThusSpake #Quotes #FaranaShaikh #famousquotes #PopeFrancis #DonaldTrump #SergevLavrov #TeresaMay\xe2\x80\xa6 https://t.co/jNXerhxWw8',Nuetral
2019-04-19 03:52:32,"b'RT @FactCheckIndia: Muslims account for 19% of population &amp; are victims in 66% of hate crimes motivated by religious bias in UP, state that\xe2\x80\xa6'",Negative
2019-04-19 03:52:31,b'RT @abpnewstv: \xe2\x80\x98Missed opportunity to restore #ElectionCommission\xe2\x80\x99s image\xe2\x80\x99: Former CEC SY Quraishi on suspension of IAS officer for PM #Nar\xe2\x80\xa6',Nuetral
2019-04-19 03:52:28,b'#DellExclusiveStore Kolkata asking for 2% extra for debit card payment as bank charges. I was about to buy a laptop\xe2\x80\xa6 https://t.co/vN7oTZZMt2',Nuetral
2019-04-19 03:52:05,"b'RT @FactCheckIndia: Muslims account for 19% of population &amp; are victims in 66% of hate crimes motivated by religious bias in UP, state that\xe2\x80\xa6'",Negative
2019-04-19 03:51:55,b'RT @abpnewstv: \xe2\x80\x98Missed opportunity to restore #ElectionCommission\xe2\x80\x99s image\xe2\x80\x99: Former CEC SY Quraishi on suspension of IAS officer for PM #Nar\xe2\x80\xa6',Nuetral
2019-04-19 03:51:07,"b'RT @FactCheckIndia: Muslims account for 19% of population &amp; are victims in 66% of hate crimes motivated by religious bias in UP, state that\xe2\x80\xa6'",Negative
2019-04-19 03:50:48,b'RT @abpnewstv: \xe2\x80\x98Missed opportunity to restore #ElectionCommission\xe2\x80\x99s image\xe2\x80\x99: Former CEC SY Quraishi on suspension of IAS officer for PM #Nar\xe2\x80\xa6',Nuetral
2019-04-19 03:50:38,"b""RT @RPK9999: The story of two N. Modi's :\n\n\xe2\x80\xa2 One has already fled - #NiravModi\n\xe2\x80\xa2 One may flee after the elections - #NarendraModi \n\n#Chowki\xe2\x80\xa6""",Nuetral
2019-04-19 03:50:27,"b""RT @RPK9999: The story of two N. Modi's :\n\n\xe2\x80\xa2 One has already fled - #NiravModi\n\xe2\x80\xa2 One may flee after the elections - #NarendraModi \n\n#Chowki\xe2\x80\xa6""",Nuetral
2019-04-19 03:49:40,b'RT @abpnewstv: \xe2\x80\x98Missed opportunity to restore #ElectionCommission\xe2\x80\x99s image\xe2\x80\x99: Former CEC SY Quraishi on suspension of IAS officer for PM #Nar\xe2\x80\xa6',Nuetral
2019-04-19 03:49:21,b'\xe2\x80\x98Missed opportunity to restore #ElectionCommission\xe2\x80\x99s image\xe2\x80\x99: Former CEC SY Quraishi on suspension of IAS officer fo\xe2\x80\xa6 https://t.co/1B44vFTCqZ',Nuetral
2019-04-19 03:49:21,"b'@IndiaToday @AmitShah @SwetaSinghAT The more #AmitShah spoke, the more he exposed his own lies and the lies of\xe2\x80\xa6 https://t.co/BS1SUVhV4J'",Positive
2019-04-19 03:48:02,b'Making Our Cities Smarter \n#SmartCities #Dharavi #Mumbai #pollution #GDP #Urban\n#smartcitiesmission #Narendramodi\xe2\x80\xa6 https://t.co/tOCj3LYPAB',Nuetral
2019-04-19 03:47:51,b'It\xe2\x80\x99s a mug\xe2\x80\x99s game whether we like or not \n#RafaleDeal #RafaleScam #rafalereview #Rafalejets #rafalejoltfornda\xe2\x80\xa6 https://t.co/yEEWD8iuSx',Negative
2019-04-19 03:47:27,b'RT @pri_amrita: Save jetairways #bestairline \xe2\x9c\x88\n#pmoindia \n#narendramodi\n#ChowkidarNarendraModi https://t.co/RR19NUNRsv',Nuetral
2019-04-19 03:47:12,b'RT @apnnewsindia: Prime Minister #NarendraModi remembers the sacrifices of #JesusChrist on the occasion of #GoodFriday . https://t.co/gc0Ov\xe2\x80\xa6',Nuetral
2019-04-19 03:47:04,b'Quotes from #NarendraModi\n.\n#MotivationalQuotes #Quotes #namo #Modi https://t.co/So2UfhNS6R',Nuetral
2019-04-19 03:46:44,b'Personality cult is anti-democratic\n#Personality #cult #antidemocratic #NarendraModi #Election #PMModi #polluted\xe2\x80\xa6 https://t.co/V4S4mZ4DPQ',Nuetral
2019-04-19 03:46:42,b'Prime Minister #NarendraModi remembers the sacrifices of #JesusChrist on the occasion of #GoodFriday . https://t.co/gc0OvzCJGb',Nuetral
2019-04-19 03:45:27,"b'RT @FactCheckIndia: Muslims account for 19% of population &amp; are victims in 66% of hate crimes motivated by religious bias in UP, state that\xe2\x80\xa6'",Negative
2019-04-19 03:42:25,b'RT @GuchaitSaurabh: Nothing can be more brutal than this. \nVery upset to hear that no media covered this up. Yeah might be busy licking the\xe2\x80\xa6',Negative
2019-04-19 03:33:14,b'RT @m4news2: Support to PM Modi from Houston . Enthusiasm  is very high for the modi government. I am very sure that we are going  to win a\xe2\x80\xa6',Positive
2019-04-19 03:32:26,"b'RT @FactCheckIndia: Muslims account for 19% of population &amp; are victims in 66% of hate crimes motivated by religious bias in UP, state that\xe2\x80\xa6'",Negative
2019-04-19 03:26:41,"b""The story of two N. Modi's :\n\n\xe2\x80\xa2 One has already fled - #NiravModi\n\xe2\x80\xa2 One may flee after the elections - #NarendraModi \n\n#ChowkidarChorHai""",Nuetral
2019-04-19 03:26:23,"b'RT @FactCheckIndia: Muslims account for 19% of population &amp; are victims in 66% of hate crimes motivated by religious bias in UP, state that\xe2\x80\xa6'",Negative
2019-04-19 03:25:57,"b""RT @Somendra_Singh_: With heavy heart I must convey this to our national leader's if 20000 plus jobs is not your immediate priority what el\xe2\x80\xa6""",Negative
2019-04-19 03:23:46,b'What were the BJP Agents doing.  Shld hve voted in the name of public.  Wld have made Amit Shah &amp; #NarendraModi pro\xe2\x80\xa6 https://t.co/GxOmENXqOa',Nuetral
2019-04-19 03:18:39,b'RT @ProfSRK: @NaMo_Ganesh @HarishK04131926 @HIMESH_SS @mattarhegde @YashpalBJP @DheerajGbc @Harvansh_Batra @VictoryForNamo @narendramodi177\xe2\x80\xa6',Nuetral
2019-04-19 03:18:23,b'Dear #Chowkidars :\nhow many of you would like to have a daughter like #PragyaThakur and a son-in-law like\xe2\x80\xa6 https://t.co/gV4k27N949',Positive
2019-04-19 03:18:18,"b'RT @FactCheckIndia: Muslims account for 19% of population &amp; are victims in 66% of hate crimes motivated by religious bias in UP, state that\xe2\x80\xa6'",Negative
2019-04-19 03:18:09,"b'RT @FactCheckIndia: Muslims account for 19% of population &amp; are victims in 66% of hate crimes motivated by religious bias in UP, state that\xe2\x80\xa6'",Negative
2019-04-19 03:15:27,"b'RT @FactCheckIndia: Muslims account for 19% of population &amp; are victims in 66% of hate crimes motivated by religious bias in UP, state that\xe2\x80\xa6'",Negative
2019-04-19 03:15:25,b'RT @maheshkamath37: Thank u @narendramodi ji for mentioning #Mangaluru. We Mangaloreans love you. #ModiAgainSaysIndia #narendramodi #BJP4In\xe2\x80\xa6',Positive
2019-04-19 03:14:58,"b'RT @FactCheckIndia: Muslims account for 19% of population &amp; are victims in 66% of hate crimes motivated by religious bias in UP, state that\xe2\x80\xa6'",Negative
2019-04-19 03:14:02,b'Meet the #Kashmiri who back #NarendraModi #bjp #LokSabhaElection2019 https://t.co/i2zk4Wuvhe',Nuetral
2019-04-19 03:13:08,b'RT @nikhilqazi: @narendramodi Eager to know sir Are you on National duty or BJP duty??If on BJP duty then are you being marked absent??#Nar\xe2\x80\xa6',Positive
2019-04-19 03:12:31,"b'RT @FactCheckIndia: Muslims account for 19% of population &amp; are victims in 66% of hate crimes motivated by religious bias in UP, state that\xe2\x80\xa6'",Negative
2019-04-19 03:10:29,"b'RT @samar11: 78% of 46 Indians dead are Muslim in 126 cow-related hate crimes in India, 9 years to 2019: 98% of these attacks reported afte\xe2\x80\xa6'",Negative
2019-04-19 03:10:25,"b'RT @samar11: 78% of 46 Indians dead are Muslim in 126 cow-related hate crimes in India, 9 years to 2019: 98% of these attacks reported afte\xe2\x80\xa6'",Negative
2019-04-19 03:09:23,b'#RahulGandhi #MukeshAmbani deal? #Maharashtra #mumbai #LokSabhaEelctions2019 to defeat #NarendraModi https://t.co/eoKvsM3wLO',Nuetral
2019-04-19 03:08:21,"b'RT @samar11: 78% of 46 Indians dead are Muslim in 126 cow-related hate crimes in India, 9 years to 2019: 98% of these attacks reported afte\xe2\x80\xa6'",Negative
2019-04-19 03:06:30,b'RT @FactCheckIndia: 65% of those attacked &amp; 62% killed in 285 religious-bias motivated hate crimes (2009-19) are Muslim; 91% attacks after\xe2\x80\xa6',Negative
2019-04-19 03:02:30,"b""https://t.co/b7ynmYo2Xc\n#NarendraModi 's overbearing personality has earned him a number of enemies. Treating oppos\xe2\x80\xa6 https://t.co/97SUWw6Tlf""",Nuetral
2019-04-19 03:02:21,"b'RT @samar11: Muslims account for 19% of population &amp; victims in 66% of hate crimes motivated by religious bias in UP, state reporting most\xe2\x80\xa6'",Negative
2019-04-19 02:58:14,b'RT @pulinikhilraj93: We want Justice.Tslprb failed to conduct PET/PMT test by using RFID. All political parties plz respond to this issue.@\xe2\x80\xa6',Negative
2019-04-19 02:53:37,b'RT @airnewsalerts: Prime Minister #NarendraModi remembers the sacrifices of #JesusChrist on the occasion of #GoodFriday .\n\nhttps://t.co/l9O\xe2\x80\xa6',Nuetral
2019-04-19 02:52:58,b'Undercurrent in favour of #Congress; #NarendraModi has \xe2\x80\x98failed\xe2\x80\x99 as Prime Minister: #RahulGandhi\nhttps://t.co/CfMoGUD7aA',Negative
2019-04-19 02:52:04,b'Great \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb Job By Nirav Desai\n\xf0\x9f\x97\xb3 FOR NATION \nVOTE \xf0\x9f\x97\xb3 FOR INDIA\n\xf0\x9f\x97\xb3 FOR #NARENDRAMODI\nVOTE \xf0\x9f\x97\xb3 FOR BJP @narendramodi\xe2\x80\xa6 https://t.co/td9lchMPg1',Positive
2019-04-19 02:49:52,b'RT @NH_India: Did the #ElectionCommissionOfIndia cite a \xe2\x80\x98non-existent\xe2\x80\x99 rule to suspend a General Observer #MdMohsin after he dared to check\xe2\x80\xa6',Positive
2019-04-19 02:49:29,b'RT @GuchaitSaurabh: Nothing can be more brutal than this. \nVery upset to hear that no media covered this up. Yeah might be busy licking the\xe2\x80\xa6',Negative
2019-04-19 02:48:21,b'RT @airnewsalerts: Prime Minister #NarendraModi remembers the sacrifices of #JesusChrist on the occasion of #GoodFriday .\n\nhttps://t.co/l9O\xe2\x80\xa6',Nuetral
2019-04-19 02:47:06,b'RT @maheshkamath37: This was the message from our Chowkidar @narendramodi ji to the people who were sitting on trees to watch their favorit\xe2\x80\xa6',Nuetral
2019-04-19 02:47:05,b'Prime Minister #NarendraModi remembers the sacrifices of #JesusChrist on the occasion of #GoodFriday .\n\nhttps://t.co/l9Obruifbh',Nuetral
2019-04-19 02:46:41,"b'RT @rspathania: Need I say more? \n#SoniaGandhi, #Congress #BJP4India, #NarendraModi #PMO https://t.co/4mSAovw6oj'",Positive
2019-04-19 02:46:19,b'RT @NakraniKiran: My Vote My Right Only For #bjp4india and #NarendraModi https://t.co/gaXPMVEEIS',Positive
2019-04-19 02:44:20,b'RT @keshermech: All the best to ModiJi.. #ChowkidarNarendraModi #rajnathsingh #SushmaSwaraj #BJP4India #Narendramodi #amitshah https://t.co\xe2\x80\xa6',Positive
2019-04-19 02:42:17,b'RT @PradeipRaj: Mr. Prime Minister \xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\xf0\x9f\x98\x8e\n#NarendraModi #AmitShah #BJP4India https://t.co/p9qDuVT4iN',Nuetral
2019-04-19 02:42:03,b'#NaMoTV can air live speeches of PM #NarendraModi during \xe2\x80\x9celection silence period\xe2\x80\x9d as long as no reference to poll\xe2\x80\xa6 https://t.co/AxCtMfsT1a',Positive
2019-04-19 02:41:33,"b'#Israel now looks like a pioneer of #ethnocratic #nationalism, ""a model for the likes of #ViktorOrb\xc3\xa1n,\xe2\x80\xa6 https://t.co/E9TcauhWib'",Nuetral
2019-04-19 02:40:12,b'@RahulGandhi Mr. Gandhi....can now your party give a clear answer to the nation on Who killed our Mr. Shastri our 2\xe2\x80\xa6 https://t.co/QW7VlKdb7j',Negative
2019-04-19 02:37:54,b'All favorites in one frame \xf0\x9f\x98\xac\xf0\x9f\x98\x8e\n#NarendraModi #TyrionLannister #PeterDinklage #CSK https://t.co/AtkDtOz2Dd',Nuetral
2019-04-19 02:35:10,"b'Congress President @RahulGandhi on Thursday attacked the #SamajwadiParty (SP) and the Bahujan Samaj Party (BSP), sa\xe2\x80\xa6 https://t.co/uPJ6THKwxU'",Nuetral
2019-04-19 02:27:36,b'Rational election in West Bengal #ElectionCommissionOfIndia #NarendraModi #https://www.facebook.com/218735715310/po\xe2\x80\xa6 https://t.co/7znWsOS42m',Nuetral
2019-04-19 02:25:10,b'How many #LokSabha Seats #BJP Won In #WestBengal ?\n\n#LokSabhaElections2019\n#EveryVoteForModi\n#LokSabha\xe2\x80\xa6 https://t.co/WLrRjXw6Ym',Positive
2019-04-19 02:14:03,b'RT @JishnuTimes: She is not #WestBengal CM. \nShe is criminal lady\nShame on you #MamtaBanerjee \n\n#LokSabhaElections2019 \n#LokSabha\n#BengalPo\xe2\x80\xa6',Negative
2019-04-19 02:13:48,b'@narendrasharrma She is not #WestBengal CM. \nShe is criminal lady\nShame on you #MamtaBanerjee\xe2\x80\xa6 https://t.co/bGdOCYZGcV',Negative
2019-04-19 02:13:33,b'@hghatta @ECISVEEP @BJP4India She is not #WestBengal CM. \nShe is criminal lady\nShame on you #MamtaBanerjee\xe2\x80\xa6 https://t.co/CtjzROdSiT',Negative
2019-04-19 02:13:29,b'RT @NH_India: Did the #ElectionCommissionOfIndia cite a \xe2\x80\x98non-existent\xe2\x80\x99 rule to suspend a General Observer #MdMohsin after he dared to check\xe2\x80\xa6',Positive
2019-04-19 02:12:59,b'She is not #WestBengal CM. \nShe is criminal lady\nShame on you #MamtaBanerjee \n\n#LokSabhaElections2019 \n#LokSabha\xe2\x80\xa6 https://t.co/XsHy71DFlM',Negative
2019-04-19 02:03:33,"b""Rahul's candidature in Wayanad a message for appeasement politics: Modi https://t.co/u6hIxNiVkF #NarendraModi https://t.co/qCpJffKars""",Nuetral
2019-04-19 02:01:44,"b'RT @FactCheckIndia: Muslims account for 19% of population &amp; are victims in 66% of hate crimes motivated by religious bias in UP, state that\xe2\x80\xa6'",Negative
2019-04-19 01:58:03,"b'TEXT&amp; DRIVE CARs,using SMART PHONE while driving-A Malaysian motorist BNK3310 deserve 2 TEXT&amp;DIE FAST-gud 4 economy\xe2\x80\xa6 https://t.co/6W7JkYz06k'",Positive
2019-04-19 01:56:45,b'#Goodday #Narendramodi #soupkitchen #MAKNA #PetronTrafficUpdate #Waze Malaysia SO BODOH land-CHILD MARRIAGES still\xe2\x80\xa6 https://t.co/s3Tw8cRsvc',Nuetral
2019-04-19 01:56:37,"b'#Goodday #Narendramodi #soupkitchen #MAKNA #PetronTrafficUpdate #Waze 1hand on steering wheel,1hand holding SMARTPH\xe2\x80\xa6 https://t.co/hCJ388RnMm'",Nuetral
2019-04-19 01:52:00,b'RT @cameliacamy7: #Goodday #Narendramodi #soupkitchen #MAKNA #PetronTrafficUpdate #Waze #pineto #malaysiatrulyasia #ElectionsWithHT #Electi\xe2\x80\xa6',Nuetral
2019-04-19 01:41:19,b'RT @cameliacamy7: #Goodday #Narendramodi #soupkitchen #MAKNA #PetronTrafficUpdate #Waze #pineto #malaysiatrulyasia #ElectionsWithHT #Electi\xe2\x80\xa6',Nuetral
2019-04-19 01:40:49,b'RT @cameliacamy7: #Goodday #Narendramodi #soupkitchen #MAKNA #PetronTrafficUpdate #Waze #pineto #malaysiatrulyasia #ElectionsWithHT #Electi\xe2\x80\xa6',Nuetral
2019-04-19 01:39:32,b'#Goodday #Narendramodi #soupkitchen #MAKNA #PetronTrafficUpdate #Waze my 1st tweet August 2013-pls remove Capital F\xe2\x80\xa6 https://t.co/bpRHYPp02n',Nuetral
2019-04-19 01:37:59,b'@IndiaToday @Ankit_Tyagi01 Every youngster think and know that only one person who fulfil His dream what he/her wat\xe2\x80\xa6 https://t.co/yv56VvF2sH',Nuetral
2019-04-19 01:37:17,"b'my 1st tweet August 2016- Where r Malaysian WOMEN as ambassador oversea@embassies in UAE,South Africa,Poland,Mexico\xe2\x80\xa6 https://t.co/krqwlaeHgR'",Nuetral
2019-04-19 01:37:17,"b'RT @samar11: Muslims account for 19% of population &amp; victims in 66% of hate crimes motivated by religious bias in UP, state reporting most\xe2\x80\xa6'",Negative
2019-04-19 01:37:03,b'#Goodday #Narendramodi #soupkitchen #MAKNA #PetronTrafficUpdate #Waze #pineto #malaysiatrulyasia #ElectionsWithHT\xe2\x80\xa6 https://t.co/E27bQ7iibx',Nuetral
2019-04-19 01:31:55,b'Respected modi ji HAPPY HANUMAN JAYANTI. plz show opposition and 125 crore people your VIRAT roop. JAI HIND JAI BHARAT.#NarendraModi',Positive
2019-04-19 01:23:56,"b'RT @samar11: Muslims account for 19% of population &amp; victims in 66% of hate crimes motivated by religious bias in UP, state reporting most\xe2\x80\xa6'",Negative
2019-04-19 01:09:07,b'HANG THE CULPRITS .WE NEED OUR LAW CHANGED.IMMEDIATE JUSTICE IS REQUIRED.Request government to give Death Sentences\xe2\x80\xa6 https://t.co/YW7956qMvn',Nuetral
2019-04-19 01:00:36,b'RT @NH_India: Did the #ElectionCommissionOfIndia cite a \xe2\x80\x98non-existent\xe2\x80\x99 rule to suspend a General Observer #MdMohsin after he dared to check\xe2\x80\xa6',Positive
2019-04-19 00:54:57,b'RT @AnemoiTech: Prime Minister #NarendraModi on Wednesday announced that #India has entered an elite league of #space power nations with it\xe2\x80\xa6',Nuetral
2019-04-19 00:52:50,"b'RT @ians_india: In a straight contest between #NarendraModi and #RahulGandhi for prime ministership, #Modi would emerge the winner by a lon\xe2\x80\xa6'",Positive
2019-04-18 23:50:49,b'RT @airnewsalerts: #ElectionCommission to submit its report today to the Supreme Court on whether the ban on the biopic on PM #NarendraModi\xe2\x80\xa6',Nuetral
2019-04-18 23:50:17,b'Have trust in Narendra Modi. Either he will find way or make one. PM and NDA thank 128 crore Indians for winning 43\xe2\x80\xa6 https://t.co/JfMOS8cRfM',Positive
2019-04-18 23:40:27,b'RT @KirolaLalit: @MajorPoonia @narendramodi All the #Modi and #BJP\nFans ..\nPlease do read it once\nMy first blog .. #NarendraModi a strong l\xe2\x80\xa6',Positive
2019-04-18 23:34:30,b'RT @thetribunechd: Biopic on #NarendraModi a joke as he didn\xe2\x80\x99t fulfil promises: @OfficialUrmila \nhttps://t.co/VGOvwvvi5V',Nuetral
2019-04-18 23:30:00,b'RT @FrankieMendonca: Nationalist Congress Party #NCP chief #SharadPawar slammed PM #NarendraModi for talking about his family members and s\xe2\x80\xa6',Nuetral
2019-04-18 23:22:36,b'Please save #JetAirways  \nSo that another 40000 people won\xe2\x80\x99t be unemployed and 100000family member live\nAren\xe2\x80\x99t ther\xe2\x80\xa6 https://t.co/dtDTtqlDFr',Positive
2019-04-18 23:19:38,b'RT @GuchaitSaurabh: Nothing can be more brutal than this. \nVery upset to hear that no media covered this up. Yeah might be busy licking the\xe2\x80\xa6',Negative
2019-04-18 23:10:07,"b'Modi criticises Aadhaar, yet implements it in Gujarat via @htTweets https://t.co/10myAgr0GN #India #NarendraModi\xe2\x80\xa6 https://t.co/8t86YJBA0h'",Nuetral
2019-04-18 22:42:46,b'RT @Pruthvi16336404: #JusticeForMadhu it when we have dirty political parties and our media only for TRP  \n#Tv9Kannada #NarendraModi https:\xe2\x80\xa6',Negative
2019-04-18 22:25:08,"b'RT @samar11: Muslims account for 19% of population &amp; victims in 66% of hate crimes motivated by religious bias in UP, state reporting most\xe2\x80\xa6'",Negative
2019-04-18 22:17:11,"b'Seems like BJP is going to get around 260 seats, excluding allies.\xe2\x9c\x94\n@narendramodi #EveryVoteForModi #inkedforindia\xe2\x80\xa6 https://t.co/CO10tgUFJp'",Nuetral
2019-04-18 22:16:00,b'RT @astrocycles: #IndianElections2019 The time of birth of #NarendraModi is not as accurate as #RahulGandhi but the one we have shows Satur\xe2\x80\xa6',Positive
2019-04-18 22:15:56,b'RT @astrocycles: #IndiaElection2019  #RahulGandhi has Moon in his 9th house on top of his chart conj Jupiter a very auspicious aspect and p\xe2\x80\xa6',Positive
2019-04-18 22:13:58,b'RT @GuchaitSaurabh: Nothing can be more brutal than this. \nVery upset to hear that no media covered this up. Yeah might be busy licking the\xe2\x80\xa6',Negative
2019-04-18 22:09:59,b'Nothing can be more brutal than this. \nVery upset to hear that no media covered this up. Yeah might be busy licking\xe2\x80\xa6 https://t.co/KiFvOqc1b5',Negative
2019-04-18 22:08:36,b'RT @astrocycles: #IndianElections2019 The time of birth of #NarendraModi is not as accurate as #RahulGandhi but the one we have shows Satur\xe2\x80\xa6',Positive
2019-04-18 22:05:14,b'#IndianElections2019 The time of birth of #NarendraModi is not as accurate as #RahulGandhi but the one we have show\xe2\x80\xa6 https://t.co/qWJy62w7Fd',Positive
2019-04-18 22:02:09,b'#IndiaElection2019  #RahulGandhi has Moon in his 9th house on top of his chart conj Jupiter a very auspicious aspec\xe2\x80\xa6 https://t.co/omSpxNIl2C',Positive
